(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
0	10	100	5e-06	0.4	1e-05	0.00314701	0.000649459	0.000120226	0.000594266	0.00285796	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00315152	0.000649998	0.000125893	0.00062233	0.00286205	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00315597	0.000650511	0.000131826	0.000651721	0.0028661	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00316037	0.000650997	0.000138038	0.000682502	0.00287009	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00316471	0.000651458	0.000144544	0.000714739	0.00287403	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00316902	0.000651895	0.000151356	0.0007485	0.00287794	10	0.001
0	10	100	5e-06	0.4	1e-05	0.0031733	0.000652308	0.000158489	0.000783859	0.00288182	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00317755	0.000652698	0.000165959	0.00082089	0.00288568	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00318179	0.000653066	0.00017378	0.000859674	0.00288953	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00318602	0.000653413	0.00018197	0.000900295	0.00289337	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00319025	0.000653738	0.000190546	0.000942838	0.00289721	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00319449	0.000654043	0.000199526	0.000987396	0.00290106	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00319875	0.000654328	0.00020893	0.00103406	0.00290493	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00320304	0.000654594	0.000218776	0.00108294	0.00290882	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00320737	0.000654841	0.000229087	0.00113414	0.00291275	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00321174	0.00065507	0.000239883	0.00118776	0.00291672	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00321616	0.00065528	0.000251189	0.00124393	0.00292073	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00322065	0.000655473	0.000263027	0.00130276	0.0029248	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00322521	0.000655649	0.000275423	0.00136438	0.00292894	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00322985	0.000655808	0.000288403	0.00142892	0.00293315	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00323458	0.00065595	0.000301995	0.00149653	0.00293744	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00323941	0.000656076	0.000316228	0.00156735	0.00294183	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00324435	0.000656186	0.000331131	0.00164154	0.00294631	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00324942	0.00065628	0.000346737	0.00171925	0.00295091	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00325461	0.000656358	0.000363078	0.00180065	0.00295562	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00325995	0.00065642	0.000380189	0.00188593	0.00296047	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00326545	0.000656467	0.000398107	0.00197526	0.00296545	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00327111	0.000656498	0.000416869	0.00206885	0.00297059	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00327695	0.000656514	0.000436516	0.00216689	0.00297589	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00328298	0.000656514	0.000457088	0.00226961	0.00298136	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00328921	0.000656499	0.00047863	0.00237722	0.00298701	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00329566	0.000656469	0.000501187	0.00248997	0.00299287	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00330234	0.000656422	0.000524807	0.0026081	0.00299893	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00330927	0.00065636	0.000549541	0.00273187	0.00300521	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00331645	0.000656283	0.00057544	0.00286155	0.00301173	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00332391	0.000656189	0.00060256	0.00299744	0.0030185	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00333166	0.000656078	0.000630957	0.00313982	0.00302553	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00333972	0.000655952	0.000660693	0.00328903	0.00303284	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00334811	0.000655808	0.000691831	0.00344539	0.00304045	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00335684	0.000655647	0.000724436	0.00360924	0.00304837	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00336593	0.000655469	0.000758578	0.00378096	0.00305662	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00337541	0.000655273	0.000794328	0.00396093	0.00306522	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00338528	0.000655058	0.000831764	0.00414956	0.00307418	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00339559	0.000654825	0.000870964	0.00434726	0.00308352	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00340634	0.000654572	0.000912011	0.00455449	0.00309328	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00341756	0.000654299	0.000954993	0.00477171	0.00310346	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00342927	0.000654006	0.001	0.00499942	0.00311409	10	0.001
