(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
0	10	100	0.0001	0.4	1.08668e-05	0.000787	0.000176875	1e-05	4.93055e-05	0.000714672	10	0.001
0	10	100	0.0001	0.4	1.13831e-05	0.000786958	0.000176866	1e-05	4.93016e-05	0.000714634	10	0.001
0	10	100	0.0001	0.4	1.19239e-05	0.000786914	0.000176856	1e-05	4.92974e-05	0.000714594	10	0.001
0	10	100	0.0001	0.4	1.24904e-05	0.000786868	0.000176846	1e-05	4.92931e-05	0.000714552	10	0.001
0	10	100	0.0001	0.4	1.30838e-05	0.00078682	0.000176835	1e-05	4.92886e-05	0.000714508	10	0.001
0	10	100	0.0001	0.4	1.37054e-05	0.000786769	0.000176824	1e-05	4.92838e-05	0.000714462	10	0.001
0	10	100	0.0001	0.4	1.43565e-05	0.000786716	0.000176813	1e-05	4.92788e-05	0.000714414	10	0.001
0	10	100	0.0001	0.4	1.50386e-05	0.000786661	0.000176801	1e-05	4.92736e-05	0.000714364	10	0.001
0	10	100	0.0001	0.4	1.57531e-05	0.000786603	0.000176788	1e-05	4.92681e-05	0.000714311	10	0.001
0	10	100	0.0001	0.4	1.65015e-05	0.000786542	0.000176775	1e-05	4.92624e-05	0.000714256	10	0.001
0	10	100	0.0001	0.4	1.72855e-05	0.000786478	0.000176761	1e-05	4.92564e-05	0.000714198	10	0.001
0	10	100	0.0001	0.4	1.81067e-05	0.000786411	0.000176746	1e-05	4.92501e-05	0.000714137	10	0.001
0	10	100	0.0001	0.4	1.89669e-05	0.000786341	0.000176731	1e-05	4.92436e-05	0.000714073	10	0.001
0	10	100	0.0001	0.4	1.98681e-05	0.000786268	0.000176715	1e-05	4.92367e-05	0.000714007	10	0.001
0	10	100	0.0001	0.4	2.0812e-05	0.000786191	0.000176698	1e-05	4.92295e-05	0.000713937	10	0.001
0	10	100	0.0001	0.4	2.18007e-05	0.000786111	0.000176681	1e-05	4.92219e-05	0.000713864	10	0.001
0	10	100	0.0001	0.4	2.28365e-05	0.000786027	0.000176662	1e-05	4.9214e-05	0.000713788	10	0.001
0	10	100	0.0001	0.4	2.39214e-05	0.000785938	0.000176643	1e-05	4.92057e-05	0.000713708	10	0.001
0	10	100	0.0001	0.4	2.50579e-05	0.000785846	0.000176623	1e-05	4.9197e-05	0.000713624	10	0.001
0	10	100	0.0001	0.4	2.62484e-05	0.000785749	0.000176602	1e-05	4.9188e-05	0.000713536	10	0.001
0	10	100	0.0001	0.4	2.74955e-05	0.000785648	0.000176579	1e-05	4.91784e-05	0.000713444	10	0.001
0	10	100	0.0001	0.4	2.88017e-05	0.000785542	0.000176556	1e-05	4.91685e-05	0.000713348	10	0.001
0	10	100	0.0001	0.4	3.01701e-05	0.000785431	0.000176532	1e-05	4.9158e-05	0.000713247	10	0.001
0	10	100	0.0001	0.4	3.16035e-05	0.000785314	0.000176506	1e-05	4.91471e-05	0.000713141	10	0.001
0	10	100	0.0001	0.4	3.31049e-05	0.000785192	0.00017648	1e-05	4.91357e-05	0.00071303	10	0.001
0	10	100	0.0001	0.4	3.46777e-05	0.000785065	0.000176452	1e-05	4.91237e-05	0.000712914	10	0.001
0	10	100	0.0001	0.4	3.63252e-05	0.000784931	0.000176423	1e-05	4.91111e-05	0.000712793	10	0.001
0	10	100	0.0001	0.4	3.8051e-05	0.000784791	0.000176392	1e-05	4.9098e-05	0.000712666	10	0.001
0	10	100	0.0001	0.4	3.98588e-05	0.000784644	0.00017636	1e-05	4.90842e-05	0.000712532	10	0.001
0	10	100	0.0001	0.4	4.17525e-05	0.000784491	0.000176326	1e-05	4.90698e-05	0.000712393	10	0.001
0	10	100	0.0001	0.4	4.37361e-05	0.00078433	0.000176291	1e-05	4.90547e-05	0.000712247	10	0.001
0	10	100	0.0001	0.4	4.5814e-05	0.000784161	0.000176254	1e-05	4.90389e-05	0.000712094	10	0.001
0	10	100	0.0001	0.4	4.79906e-05	0.000783985	0.000176216	1e-05	4.90224e-05	0.000711934	10	0.001
0	10	100	0.0001	0.4	5.02706e-05	0.0007838	0.000176175	1e-05	4.90051e-05	0.000711766	10	0.001
0	10	100	0.0001	0.4	5.26589e-05	0.000783607	0.000176133	1e-05	4.8987e-05	0.00071159	10	0.001
0	10	100	0.0001	0.4	5.51607e-05	0.000783404	0.000176089	1e-05	4.8968e-05	0.000711406	10	0.001
0	10	100	0.0001	0.4	5.77814e-05	0.000783192	0.000176042	1e-05	4.89481e-05	0.000711213	10	0.001
0	10	100	0.0001	0.4	6.05266e-05	0.000782969	0.000175994	1e-05	4.89273e-05	0.000711012	10	0.001
0	10	100	0.0001	0.4	6.34021e-05	0.000782737	0.000175943	1e-05	4.89055e-05	0.0007108	10	0.001
0	10	100	0.0001	0.4	6.64143e-05	0.000782493	0.00017589	1e-05	4.88827e-05	0.000710579	10	0.001
0	10	100	0.0001	0.4	6.95696e-05	0.000782238	0.000175834	1e-05	4.88589e-05	0.000710347	10	0.001
0	10	100	0.0001	0.4	7.28749e-05	0.000781971	0.000175776	1e-05	4.88339e-05	0.000710105	10	0.001
0	10	100	0.0001	0.4	7.63371e-05	0.000781691	0.000175714	1e-05	4.88077e-05	0.000709851	10	0.001
0	10	100	0.0001	0.4	7.99638e-05	0.000781398	0.00017565	1e-05	4.87803e-05	0.000709585	10	0.001
0	10	100	0.0001	0.4	8.37629e-05	0.000781092	0.000175583	1e-05	4.87517e-05	0.000709306	10	0.001
0	10	100	0.0001	0.4	8.77424e-05	0.000780771	0.000175513	1e-05	4.87217e-05	0.000709015	10	0.001
0	10	100	0.0001	0.4	9.1911e-05	0.000780434	0.00017544	1e-05	4.86903e-05	0.00070871	10	0.001
0	10	100	0.0001	0.4	9.62776e-05	0.000780082	0.000175363	1e-05	4.86575e-05	0.00070839	10	0.001
0	10	100	0.0001	0.4	0.000100852	0.000779714	0.000175282	1e-05	4.86231e-05	0.000708055	10	0.001
0	10	100	0.0001	0.4	0.000105643	0.000779328	0.000175198	1e-05	4.85871e-05	0.000707705	10	0.001
0	10	100	0.0001	0.4	0.000110662	0.000778924	0.00017511	1e-05	4.85495e-05	0.000707338	10	0.001
0	10	100	0.0001	0.4	0.00011592	0.000778501	0.000175017	1e-05	4.85101e-05	0.000706954	10	0.001
0	10	100	0.0001	0.4	0.000121427	0.000778059	0.00017492	1e-05	4.84688e-05	0.000706552	10	0.001
0	10	100	0.0001	0.4	0.000127196	0.000777596	0.000174819	1e-05	4.84257e-05	0.000706132	10	0.001
0	10	100	0.0001	0.4	0.000133239	0.000777111	0.000174713	1e-05	4.83806e-05	0.000705691	10	0.001
0	10	100	0.0001	0.4	0.000139569	0.000776603	0.000174602	1e-05	4.83334e-05	0.00070523	10	0.001
0	10	100	0.0001	0.4	0.0001462	0.000776072	0.000174486	1e-05	4.8284e-05	0.000704748	10	0.001
0	10	100	0.0001	0.4	0.000153146	0.000775516	0.000174364	1e-05	4.82324e-05	0.000704243	10	0.001
0	10	100	0.0001	0.4	0.000160422	0.000774934	0.000174237	1e-05	4.81784e-05	0.000703714	10	0.001
0	10	100	0.0001	0.4	0.000168043	0.000774324	0.000174104	1e-05	4.81219e-05	0.000703161	10	0.001
0	10	100	0.0001	0.4	0.000176027	0.000773687	0.000173964	1e-05	4.80628e-05	0.000702582	10	0.001
0	10	100	0.0001	0.4	0.00018439	0.00077302	0.000173818	1e-05	4.8001e-05	0.000701977	10	0.001
0	10	100	0.0001	0.4	0.00019315	0.000772322	0.000173666	1e-05	4.79364e-05	0.000701343	10	0.001
0	10	100	0.0001	0.4	0.000202326	0.000771591	0.000173506	1e-05	4.78689e-05	0.000700679	10	0.001
0	10	100	0.0001	0.4	0.000211939	0.000770827	0.000173339	1e-05	4.77983e-05	0.000699986	10	0.001
0	10	100	0.0001	0.4	0.000222008	0.000770028	0.000173164	1e-05	4.77244e-05	0.000699259	10	0.001
0	10	100	0.0001	0.4	0.000232555	0.000769191	0.000172981	1e-05	4.76473e-05	0.0006985	10	0.001
0	10	100	0.0001	0.4	0.000243604	0.000768316	0.000172789	1e-05	4.75667e-05	0.000697705	10	0.001
0	10	100	0.0001	0.4	0.000255177	0.000767401	0.000172589	1e-05	4.74824e-05	0.000696874	10	0.001
0	10	100	0.0001	0.4	0.000267301	0.000766443	0.000172379	1e-05	4.73944e-05	0.000696004	10	0.001
0	10	100	0.0001	0.4	0.00028	0.000765442	0.00017216	1e-05	4.73024e-05	0.000695095	10	0.001
