(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
0	10	400	5e-06	0.4	6.64143e-05	0.00136324	0.00298361	0.0001	0.000493416	0.00124998	100	0.001
0	10	400	5e-06	0.4	6.95696e-05	0.00136323	0.0029836	0.0001	0.000493367	0.00124997	100	0.001
0	10	400	5e-06	0.4	7.28749e-05	0.00136322	0.00298358	0.0001	0.000493316	0.00124996	100	0.001
0	10	400	5e-06	0.4	7.63371e-05	0.00136322	0.00298357	0.0001	0.000493263	0.00124996	100	0.001
0	10	400	5e-06	0.4	7.99638e-05	0.00136321	0.00298355	0.0001	0.000493207	0.00124995	100	0.001
0	10	400	5e-06	0.4	8.37629e-05	0.0013632	0.00298354	0.0001	0.000493149	0.00124994	100	0.001
0	10	400	5e-06	0.4	8.77424e-05	0.00136319	0.00298352	0.0001	0.000493088	0.00124993	100	0.001
0	10	400	5e-06	0.4	9.1911e-05	0.00136318	0.0029835	0.0001	0.000493024	0.00124992	100	0.001
0	10	400	5e-06	0.4	9.62776e-05	0.00136317	0.00298349	0.0001	0.000492957	0.00124991	100	0.001
0	10	400	5e-06	0.4	0.000100852	0.00136316	0.00298347	0.0001	0.000492886	0.0012499	100	0.001
0	10	400	5e-06	0.4	0.000105643	0.00136315	0.00298345	0.0001	0.000492813	0.00124989	100	0.001
0	10	400	5e-06	0.4	0.000110662	0.00136314	0.00298343	0.0001	0.000492735	0.00124988	100	0.001
0	10	400	5e-06	0.4	0.00011592	0.00136312	0.00298341	0.0001	0.000492655	0.00124987	100	0.001
0	10	400	5e-06	0.4	0.000121427	0.00136311	0.00298338	0.0001	0.00049257	0.00124986	100	0.001
0	10	400	5e-06	0.4	0.000127196	0.0013631	0.00298336	0.0001	0.000492481	0.00124985	100	0.001
0	10	400	5e-06	0.4	0.000133239	0.00136308	0.00298334	0.0001	0.000492388	0.00124984	100	0.001
0	10	400	5e-06	0.4	0.000139569	0.00136307	0.00298331	0.0001	0.000492291	0.00124982	100	0.001
0	10	400	5e-06	0.4	0.0001462	0.00136305	0.00298328	0.0001	0.000492189	0.00124981	100	0.001
0	10	400	5e-06	0.4	0.000153146	0.00136304	0.00298326	0.0001	0.000492083	0.00124979	100	0.001
0	10	400	5e-06	0.4	0.000160422	0.00136302	0.00298323	0.0001	0.000491971	0.00124978	100	0.001
0	10	400	5e-06	0.4	0.000168043	0.001363	0.0029832	0.0001	0.000491854	0.00124976	100	0.001
0	10	400	5e-06	0.4	0.000176027	0.00136299	0.00298316	0.0001	0.000491731	0.00124975	100	0.001
0	10	400	5e-06	0.4	0.00018439	0.00136297	0.00298313	0.0001	0.000491603	0.00124973	100	0.001
0	10	400	5e-06	0.4	0.00019315	0.00136295	0.00298309	0.0001	0.000491468	0.00124971	100	0.001
0	10	400	5e-06	0.4	0.000202326	0.00136293	0.00298306	0.0001	0.000491327	0.00124969	100	0.001
0	10	400	5e-06	0.4	0.000211939	0.0013629	0.00298302	0.0001	0.00049118	0.00124967	100	0.001
0	10	400	5e-06	0.4	0.000222008	0.00136288	0.00298298	0.0001	0.000491025	0.00124965	100	0.001
0	10	400	5e-06	0.4	0.000232555	0.00136286	0.00298293	0.0001	0.000490863	0.00124963	100	0.001
0	10	400	5e-06	0.4	0.000243604	0.00136283	0.00298289	0.0001	0.000490694	0.0012496	100	0.001
0	10	400	5e-06	0.4	0.000255177	0.0013628	0.00298284	0.0001	0.000490516	0.00124958	100	0.001
0	10	400	5e-06	0.4	0.000267301	0.00136278	0.00298279	0.0001	0.00049033	0.00124955	100	0.001
0	10	400	5e-06	0.4	0.00028	0.00136275	0.00298274	0.0001	0.000490135	0.00124953	100	0.001
