(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	0	10	5e-06	0.4	4.17525e-05	1.10621	0.00113704	0.0001	0.284517	1.00324	10	10	0.001
10	0	10	5e-06	0.4	4.37361e-05	1.06273	0.00122737	0.0001	0.25883	0.963814	10	10	0.001
10	0	10	5e-06	0.4	4.5814e-05	1.02014	0.00131881	0.0001	0.236394	0.925185	10	10	0.001
10	0	10	5e-06	0.4	4.79906e-05	0.978567	0.00141098	0.0001	0.216708	0.887486	10	10	0.001
10	0	10	5e-06	0.4	5.02706e-05	0.938127	0.00150354	0.0001	0.199352	0.850813	10	10	0.001
10	0	10	5e-06	0.4	5.26589e-05	0.898894	0.00159617	0.0001	0.183982	0.815233	10	10	0.001
10	0	10	5e-06	0.4	5.51607e-05	0.860916	0.0016886	0.0001	0.170309	0.780792	10	10	0.001
10	0	10	5e-06	0.4	5.77814e-05	0.824221	0.00178059	0.0001	0.158094	0.747514	10	10	0.001
10	0	10	5e-06	0.4	6.05266e-05	0.788822	0.00187192	0.0001	0.147138	0.715411	10	10	0.001
10	0	10	5e-06	0.4	6.34021e-05	0.754716	0.00196238	0.0001	0.137273	0.68448	10	10	0.001
10	0	10	5e-06	0.4	6.64143e-05	0.721893	0.00205179	0.0001	0.12836	0.654713	10	10	0.001
10	0	10	5e-06	0.4	6.95696e-05	0.690334	0.00213998	0.0001	0.120279	0.626093	10	10	0.001
10	0	10	5e-06	0.4	7.28749e-05	0.660016	0.0022268	0.0001	0.11293	0.598597	10	10	0.001
10	0	10	5e-06	0.4	7.63371e-05	0.630909	0.00231212	0.0001	0.106226	0.5722	10	10	0.001
10	0	10	5e-06	0.4	7.99638e-05	0.602982	0.0023958	0.0001	0.100094	0.546873	10	10	0.001
10	0	10	5e-06	0.4	8.37629e-05	0.5762	0.00247773	0.0001	0.0944706	0.522584	10	10	0.001
10	0	10	5e-06	0.4	8.77424e-05	0.55053	0.00255781	0.0001	0.0893011	0.499303	10	10	0.001
10	0	10	5e-06	0.4	9.1911e-05	0.525933	0.00263593	0.0001	0.084538	0.476996	10	10	0.001
10	0	10	5e-06	0.4	9.62776e-05	0.502374	0.00271201	0.0001	0.0801397	0.45563	10	10	0.001
10	0	10	5e-06	0.4	0.000100852	0.479816	0.00278598	0.0001	0.07607	0.435172	10	10	0.001
10	0	10	5e-06	0.4	0.000105643	0.458222	0.00285776	0.0001	0.072297	0.415588	10	10	0.001
10	0	10	5e-06	0.4	0.000110662	0.437557	0.00292729	0.0001	0.0687926	0.396846	10	10	0.001
10	0	10	5e-06	0.4	0.00011592	0.417784	0.00299451	0.0001	0.065532	0.378913	10	10	0.001
10	0	10	5e-06	0.4	0.000121427	0.39887	0.00305938	0.0001	0.0624932	0.361759	10	10	0.001
10	0	10	5e-06	0.4	0.000127196	0.38078	0.00312186	0.0001	0.0596563	0.345353	10	10	0.001
10	0	10	5e-06	0.4	0.000133239	0.363481	0.00318192	0.0001	0.0570039	0.329664	10	10	0.001
10	0	10	5e-06	0.4	0.000139569	0.346941	0.00323951	0.0001	0.0545202	0.314663	10	10	0.001
10	0	10	5e-06	0.4	0.0001462	0.33113	0.00329463	0.0001	0.0521911	0.300323	10	10	0.001
10	0	10	5e-06	0.4	0.000153146	0.316017	0.00334725	0.0001	0.0500038	0.286616	10	10	0.001
10	0	10	5e-06	0.4	0.000160422	0.301572	0.00339736	0.0001	0.0479467	0.273516	10	10	0.001
10	0	10	5e-06	0.4	0.000168043	0.28777	0.00344495	0.0001	0.0460095	0.260998	10	10	0.001
10	0	10	5e-06	0.4	0.000176027	0.274581	0.00349001	0.0001	0.0441827	0.249036	10	10	0.001
10	0	10	5e-06	0.4	0.00018439	0.261981	0.00353254	0.0001	0.0424576	0.237608	10	10	0.001
10	0	10	5e-06	0.4	0.00019315	0.249943	0.00357254	0.0001	0.0408265	0.226691	10	10	0.001
10	0	10	5e-06	0.4	0.000202326	0.238446	0.00361001	0.0001	0.0392821	0.216263	10	10	0.001
10	0	10	5e-06	0.4	0.000211939	0.227464	0.00364497	0.0001	0.037818	0.206303	10	10	0.001
10	0	10	5e-06	0.4	0.000222008	0.216976	0.0036774	0.0001	0.0364282	0.196791	10	10	0.001
10	0	10	5e-06	0.4	0.000232555	0.206961	0.00370733	0.0001	0.0351071	0.187708	10	10	0.001
10	0	10	5e-06	0.4	0.000243604	0.197398	0.00373477	0.0001	0.0338497	0.179035	10	10	0.001
10	0	10	5e-06	0.4	0.000255177	0.188268	0.00375971	0.0001	0.0326514	0.170754	10	10	0.001
10	0	10	5e-06	0.4	0.000267301	0.179552	0.00378218	0.0001	0.031508	0.162849	10	10	0.001
10	0	10	5e-06	0.4	0.00028	0.171231	0.00380219	0.0001	0.0304156	0.155303	10	10	0.001
