(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	10	10	5e-06	0.4	1e-05	0.00482751	0.000934898	0.000275423	0.00136423	0.00437885	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00504507	0.000969766	0.000288403	0.00142875	0.00457617	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0052734	0.0010058	0.000301995	0.00149634	0.00478326	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00551307	0.00104301	0.000316228	0.00156714	0.00500064	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00576468	0.00108141	0.000331131	0.0016413	0.00522886	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00602888	0.00112103	0.000346737	0.00171898	0.00546848	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00630632	0.00116187	0.000363078	0.00180036	0.00572012	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00659772	0.00120395	0.000380189	0.00188561	0.00598442	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00690386	0.00124727	0.000398107	0.00197492	0.00626208	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00722552	0.00129184	0.000416869	0.00206847	0.00655383	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00756357	0.00133767	0.000436516	0.00216648	0.00686044	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00791892	0.00138475	0.000457088	0.00226917	0.00718274	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00829255	0.00143308	0.00047863	0.00237675	0.00752161	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00868548	0.00148265	0.000501187	0.00248945	0.00787801	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00909884	0.00153346	0.000524807	0.00260754	0.00825292	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0095338	0.0015855	0.000549541	0.00273127	0.00864743	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.00999163	0.00163874	0.00057544	0.00286091	0.00906267	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0104737	0.00169317	0.00060256	0.00299675	0.00949989	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0109814	0.00174875	0.000630957	0.00313909	0.00996041	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0115164	0.00180546	0.000660693	0.00328825	0.0104456	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0120803	0.00186327	0.000691831	0.00344455	0.0109571	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0126749	0.00192213	0.000724436	0.00360835	0.0114964	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0133022	0.00198199	0.000758578	0.00378001	0.0120653	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0139642	0.00204281	0.000794328	0.00395991	0.0126658	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0146633	0.00210453	0.000831764	0.00414847	0.0132999	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0154019	0.00216709	0.000870964	0.0043461	0.0139698	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0161827	0.00223042	0.000912011	0.00455325	0.0146779	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0170085	0.00229444	0.000954993	0.0047704	0.0154269	10	10	0.001
10	10	10	5e-06	0.4	1e-05	0.0178825	0.00235908	0.001	0.00499802	0.0162196	10	10	0.001
