(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
1	10	0	5e-06	0.4	1e-05	3.25019e-05	7.48778e-06	2.0893e-05	0.000103194	2.94785e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	3.40202e-05	7.83653e-06	2.18776e-05	0.000108058	3.08556e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	3.56089e-05	8.20132e-06	2.29087e-05	0.000113152	3.22964e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	3.7271e-05	8.58287e-06	2.39883e-05	0.000118487	3.38039e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	3.90098e-05	8.98194e-06	2.51189e-05	0.000124072	3.5381e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	4.0829e-05	9.39929e-06	2.63027e-05	0.000129922	3.7031e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	4.2732e-05	9.83575e-06	2.75423e-05	0.000136047	3.8757e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	4.47228e-05	1.02922e-05	2.88403e-05	0.000142461	4.05625e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	4.68051e-05	1.07694e-05	3.01995e-05	0.000149177	4.24512e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	4.89832e-05	1.12684e-05	3.16228e-05	0.000156211	4.44266e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	5.12613e-05	1.17901e-05	3.31131e-05	0.000163575	4.64928e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	5.36438e-05	1.23355e-05	3.46737e-05	0.000171288	4.86537e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	5.61355e-05	1.29056e-05	3.63078e-05	0.000179364	5.09136e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	5.87412e-05	1.35015e-05	3.80189e-05	0.000187821	5.32769e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	6.14659e-05	1.41244e-05	3.98107e-05	0.000196677	5.57482e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	6.43149e-05	1.47754e-05	4.16869e-05	0.000205951	5.83321e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	6.72936e-05	1.54556e-05	4.36516e-05	0.000215663	6.10337e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	7.04078e-05	1.61664e-05	4.57088e-05	0.000225832	6.38582e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	7.36633e-05	1.6909e-05	4.7863e-05	0.000236482	6.68109e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	7.70664e-05	1.76848e-05	5.01187e-05	0.000247634	6.98974e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	8.06234e-05	1.84952e-05	5.24807e-05	0.000259312	7.31235e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	8.4341e-05	1.93416e-05	5.49541e-05	0.000271541	7.64953e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	8.82261e-05	2.02256e-05	5.7544e-05	0.000284348	8.0019e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	9.22858e-05	2.11486e-05	6.0256e-05	0.000297758	8.37011e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	9.65278e-05	2.21124e-05	6.30957e-05	0.000311802	8.75485e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.00010096	2.31184e-05	6.60693e-05	0.000326509	9.1568e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000105589	2.41686e-05	6.91831e-05	0.00034191	9.57671e-05	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000110425	2.52645e-05	7.24436e-05	0.000358038	0.000100153	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000115476	2.64081e-05	7.58578e-05	0.000374928	0.000104734	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000120751	2.76013e-05	7.94328e-05	0.000392615	0.000109518	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000126259	2.8846e-05	8.31764e-05	0.000411137	0.000114514	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000132009	3.01441e-05	8.70964e-05	0.000430535	0.000119729	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000138012	3.14978e-05	9.12011e-05	0.000450848	0.000125173	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000144277	3.29091e-05	9.54993e-05	0.000472121	0.000130856	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000150816	3.43802e-05	0.0001	0.000494399	0.000136787	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.00015764	3.59134e-05	0.000104713	0.000517729	0.000142976	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000164759	3.75109e-05	0.000109648	0.000542162	0.000149432	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000172185	3.91751e-05	0.000114815	0.00056775	0.000156167	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.00017993	4.09083e-05	0.000120226	0.000594547	0.000163192	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000188006	4.27129e-05	0.000125893	0.000622611	0.000170517	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000196427	4.45915e-05	0.000131826	0.000652001	0.000178155	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000205205	4.65466e-05	0.000138038	0.000682782	0.000186116	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000214353	4.85807e-05	0.000144544	0.000715018	0.000194413	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000223886	5.06964e-05	0.000151356	0.000748779	0.000203059	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000233817	5.28964e-05	0.000158489	0.000784137	0.000212066	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.00024416	5.51833e-05	0.000165959	0.000821168	0.000221448	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000254932	5.75598e-05	0.00017378	0.000859952	0.000231217	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000266145	6.00286e-05	0.00018197	0.000900571	0.000241388	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000277817	6.25924e-05	0.000190546	0.000943114	0.000251973	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000289962	6.52539e-05	0.000199526	0.000987671	0.000262989	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000302597	6.80158e-05	0.00020893	0.00103434	0.000274448	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000315737	7.08808e-05	0.000218776	0.00108322	0.000286366	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.0003294	7.38517e-05	0.000229087	0.00113441	0.000298758	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000343601	7.69309e-05	0.000239883	0.00118804	0.000311638	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000358359	8.01211e-05	0.000251189	0.0012442	0.000325023	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000373689	8.3425e-05	0.000263027	0.00130303	0.000338927	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.00038961	8.68448e-05	0.000275423	0.00136465	0.000353367	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000406138	9.0383e-05	0.000288403	0.00142919	0.000368358	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000423291	9.4042e-05	0.000301995	0.0014968	0.000383916	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000441088	9.78238e-05	0.000316228	0.00156762	0.000400056	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000459544	0.000101731	0.000331131	0.0016418	0.000416796	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000478679	0.000105764	0.000346737	0.00171951	0.000434151	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000498509	0.000109927	0.000363078	0.00180091	0.000452136	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000519053	0.00011422	0.000380189	0.00188619	0.000470769	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000540327	0.000118644	0.000398107	0.00197552	0.000490064	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000562349	0.000123202	0.000416869	0.00206911	0.000510037	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000585136	0.000127893	0.000436516	0.00216715	0.000530705	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000608705	0.00013272	0.000457088	0.00226986	0.000552081	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000633072	0.000137681	0.00047863	0.00237748	0.000574182	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000658255	0.000142778	0.000501187	0.00249022	0.000597022	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000684269	0.000148011	0.000524807	0.00260835	0.000620616	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000711129	0.000153379	0.000549541	0.00273211	0.000644978	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000738852	0.000158881	0.00057544	0.0028618	0.000670121	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000767451	0.000164517	0.00060256	0.00299768	0.000696061	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000796942	0.000170285	0.000630957	0.00314007	0.000722808	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000827339	0.000176183	0.000660693	0.00328927	0.000750378	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000858656	0.00018221	0.000691831	0.00344563	0.000778781	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000890904	0.000188363	0.000724436	0.00360948	0.00080803	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000924098	0.000194639	0.000758578	0.0037812	0.000838136	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.00095825	0.000201035	0.000794328	0.00396117	0.000869111	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.000993372	0.000207547	0.000831764	0.00414979	0.000900966	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.00102948	0.000214172	0.000870964	0.00434749	0.00093371	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.00106657	0.000220904	0.000912011	0.00455471	0.000967355	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.00110467	0.000227739	0.000954993	0.00477193	0.00100191	10	10	0.001
1	10	0	5e-06	0.4	1e-05	0.00114379	0.000234672	0.001	0.00499964	0.00103739	10	10	0.001
