(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
0	0	100	0.0001	0.4	0.00011592	0.0065063	0.000550352	1e-05	0.0738487	0.00590542	10	0.001
0	0	100	0.0001	0.4	0.000121427	0.00635655	0.000555001	1e-05	0.0702218	0.00576957	10	0.001
0	0	100	0.0001	0.4	0.000127196	0.00621208	0.000559476	1e-05	0.0667624	0.00563852	10	0.001
0	0	100	0.0001	0.4	0.000133239	0.00607279	0.000563779	1e-05	0.0634624	0.00551215	10	0.001
0	0	100	0.0001	0.4	0.000139569	0.00593854	0.000567914	1e-05	0.0603146	0.00539037	10	0.001
0	0	100	0.0001	0.4	0.0001462	0.00580922	0.000571884	1e-05	0.0573117	0.00527306	10	0.001
0	0	100	0.0001	0.4	0.000153146	0.00568469	0.000575692	1e-05	0.0544471	0.00516009	10	0.001
0	0	100	0.0001	0.4	0.000160422	0.00556483	0.000579342	1e-05	0.0517143	0.00505135	10	0.001
0	0	100	0.0001	0.4	0.000168043	0.00544949	0.000582835	1e-05	0.0491071	0.00494672	10	0.001
0	0	100	0.0001	0.4	0.000176027	0.00533854	0.000586177	1e-05	0.0466198	0.00484607	10	0.001
0	0	100	0.0001	0.4	0.00018439	0.00523184	0.000589369	1e-05	0.0442468	0.00474928	10	0.001
0	0	100	0.0001	0.4	0.00019315	0.00512926	0.000592416	1e-05	0.0419829	0.00465622	10	0.001
0	0	100	0.0001	0.4	0.000202326	0.00503066	0.000595321	1e-05	0.0398228	0.00456677	10	0.001
0	0	100	0.0001	0.4	0.000211939	0.0049359	0.000598086	1e-05	0.037762	0.00448081	10	0.001
0	0	100	0.0001	0.4	0.000222008	0.00484485	0.000600714	1e-05	0.0357957	0.00439821	10	0.001
0	0	100	0.0001	0.4	0.000232555	0.00475738	0.00060321	1e-05	0.0339197	0.00431886	10	0.001
0	0	100	0.0001	0.4	0.000243604	0.00467334	0.000605574	1e-05	0.0321298	0.00424262	10	0.001
0	0	100	0.0001	0.4	0.000255177	0.00459262	0.000607811	1e-05	0.030422	0.00416939	10	0.001
0	0	100	0.0001	0.4	0.000267301	0.00451508	0.000609922	1e-05	0.0287926	0.00409905	10	0.001
0	0	100	0.0001	0.4	0.00028	0.00444059	0.00061191	1e-05	0.027238	0.00403147	10	0.001
