(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
0	10	400	5e-06	0.4	2.0812e-05	0.0156948	0.00233363	0.0001	0.000491299	0.0142572	10	0.001
0	10	400	5e-06	0.4	2.18007e-05	0.0156941	0.00233356	0.0001	0.000491151	0.0142565	10	0.001
0	10	400	5e-06	0.4	2.28365e-05	0.0156933	0.00233349	0.0001	0.000490995	0.0142558	10	0.001
0	10	400	5e-06	0.4	2.39214e-05	0.0156925	0.00233342	0.0001	0.000490831	0.0142551	10	0.001
0	10	400	5e-06	0.4	2.50579e-05	0.0156916	0.00233335	0.0001	0.00049066	0.0142543	10	0.001
0	10	400	5e-06	0.4	2.62484e-05	0.0156907	0.00233327	0.0001	0.000490481	0.0142535	10	0.001
0	10	400	5e-06	0.4	2.74955e-05	0.0156898	0.00233318	0.0001	0.000490293	0.0142526	10	0.001
0	10	400	5e-06	0.4	2.88017e-05	0.0156888	0.0023331	0.0001	0.000490097	0.0142517	10	0.001
0	10	400	5e-06	0.4	3.01701e-05	0.0156878	0.002333	0.0001	0.000489891	0.0142508	10	0.001
0	10	400	5e-06	0.4	3.16035e-05	0.0156867	0.00233291	0.0001	0.000489675	0.0142498	10	0.001
0	10	400	5e-06	0.4	3.31049e-05	0.0156856	0.00233281	0.0001	0.000489449	0.0142488	10	0.001
0	10	400	5e-06	0.4	3.46777e-05	0.0156844	0.0023327	0.0001	0.000489213	0.0142477	10	0.001
0	10	400	5e-06	0.4	3.63252e-05	0.0156831	0.00233259	0.0001	0.000488965	0.0142466	10	0.001
0	10	400	5e-06	0.4	3.8051e-05	0.0156818	0.00233248	0.0001	0.000488705	0.0142454	10	0.001
0	10	400	5e-06	0.4	3.98588e-05	0.0156805	0.00233236	0.0001	0.000488434	0.0142442	10	0.001
0	10	400	5e-06	0.4	4.17525e-05	0.015679	0.00233223	0.0001	0.000488149	0.0142429	10	0.001
0	10	400	5e-06	0.4	4.37361e-05	0.0156775	0.0023321	0.0001	0.000487851	0.0142415	10	0.001
0	10	400	5e-06	0.4	4.5814e-05	0.015676	0.00233196	0.0001	0.000487539	0.0142401	10	0.001
0	10	400	5e-06	0.4	4.79906e-05	0.0156743	0.00233181	0.0001	0.000487212	0.0142386	10	0.001
0	10	400	5e-06	0.4	5.02706e-05	0.0156726	0.00233166	0.0001	0.000486869	0.014237	10	0.001
0	10	400	5e-06	0.4	5.26589e-05	0.0156708	0.0023315	0.0001	0.000486511	0.0142354	10	0.001
0	10	400	5e-06	0.4	5.51607e-05	0.0156689	0.00233133	0.0001	0.000486135	0.0142337	10	0.001
0	10	400	5e-06	0.4	5.77814e-05	0.0156669	0.00233115	0.0001	0.000485742	0.0142319	10	0.001
0	10	400	5e-06	0.4	6.05266e-05	0.0156649	0.00233097	0.0001	0.00048533	0.01423	10	0.001
0	10	400	5e-06	0.4	6.34021e-05	0.0156627	0.00233077	0.0001	0.000484899	0.014228	10	0.001
0	10	400	5e-06	0.4	6.64143e-05	0.0156604	0.00233057	0.0001	0.000484447	0.0142259	10	0.001
0	10	400	5e-06	0.4	6.95696e-05	0.015658	0.00233036	0.0001	0.000483975	0.0142238	10	0.001
0	10	400	5e-06	0.4	7.28749e-05	0.0156555	0.00233014	0.0001	0.000483479	0.0142215	10	0.001
0	10	400	5e-06	0.4	7.63371e-05	0.0156529	0.0023299	0.0001	0.000482961	0.0142191	10	0.001
0	10	400	5e-06	0.4	7.99638e-05	0.0156501	0.00232966	0.0001	0.000482418	0.0142166	10	0.001
0	10	400	5e-06	0.4	8.37629e-05	0.0156472	0.0023294	0.0001	0.000481849	0.014214	10	0.001
0	10	400	5e-06	0.4	8.77424e-05	0.0156442	0.00232913	0.0001	0.000481254	0.0142112	10	0.001
0	10	400	5e-06	0.4	9.1911e-05	0.015641	0.00232885	0.0001	0.000480631	0.0142083	10	0.001
0	10	400	5e-06	0.4	9.62776e-05	0.0156377	0.00232855	0.0001	0.000479978	0.0142053	10	0.001
0	10	400	5e-06	0.4	0.000100852	0.0156342	0.00232824	0.0001	0.000479295	0.0142022	10	0.001
0	10	400	5e-06	0.4	0.000105643	0.0156306	0.00232791	0.0001	0.00047858	0.0141988	10	0.001
0	10	400	5e-06	0.4	0.000110662	0.0156267	0.00232757	0.0001	0.000477831	0.0141954	10	0.001
0	10	400	5e-06	0.4	0.00011592	0.0156227	0.00232721	0.0001	0.000477047	0.0141917	10	0.001
0	10	400	5e-06	0.4	0.000121427	0.0156185	0.00232683	0.0001	0.000476226	0.0141879	10	0.001
0	10	400	5e-06	0.4	0.000127196	0.0156141	0.00232644	0.0001	0.000475367	0.0141838	10	0.001
0	10	400	5e-06	0.4	0.000133239	0.0156094	0.00232602	0.0001	0.000474467	0.0141796	10	0.001
0	10	400	5e-06	0.4	0.000139569	0.0156046	0.00232559	0.0001	0.000473525	0.0141752	10	0.001
0	10	400	5e-06	0.4	0.0001462	0.0155995	0.00232513	0.0001	0.00047254	0.0141706	10	0.001
0	10	400	5e-06	0.4	0.000153146	0.0155941	0.00232465	0.0001	0.000471508	0.0141657	10	0.001
0	10	400	5e-06	0.4	0.000160422	0.0155885	0.00232415	0.0001	0.000470428	0.0141606	10	0.001
0	10	400	5e-06	0.4	0.000168043	0.0155826	0.00232362	0.0001	0.000469298	0.0141553	10	0.001
0	10	400	5e-06	0.4	0.000176027	0.0155764	0.00232307	0.0001	0.000468115	0.0141497	10	0.001
0	10	400	5e-06	0.4	0.00018439	0.0155699	0.00232249	0.0001	0.000466876	0.0141438	10	0.001
0	10	400	5e-06	0.4	0.00019315	0.0155631	0.00232188	0.0001	0.000465581	0.0141376	10	0.001
0	10	400	5e-06	0.4	0.000202326	0.015556	0.00232123	0.0001	0.000464225	0.0141311	10	0.001
0	10	400	5e-06	0.4	0.000211939	0.0155485	0.00232056	0.0001	0.000462806	0.0141243	10	0.001
0	10	400	5e-06	0.4	0.000222008	0.0155406	0.00231985	0.0001	0.000461322	0.0141171	10	0.001
0	10	400	5e-06	0.4	0.000232555	0.0155324	0.00231911	0.0001	0.000459768	0.0141096	10	0.001
0	10	400	5e-06	0.4	0.000243604	0.0155237	0.00231833	0.0001	0.000458143	0.0141018	10	0.001
0	10	400	5e-06	0.4	0.000255177	0.0155146	0.00231751	0.0001	0.000456443	0.0140935	10	0.001
0	10	400	5e-06	0.4	0.000267301	0.015505	0.00231665	0.0001	0.000454665	0.0140848	10	0.001
0	10	400	5e-06	0.4	0.00028	0.015495	0.00231574	0.0001	0.000452805	0.0140757	10	0.001
