(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
1	10	0	5e-06	0.4	2.50579e-05	0.000150781	3.43722e-05	0.0001	0.000494341	0.000136755	10	10	0.001
1	10	0	5e-06	0.4	2.62484e-05	0.000150778	3.43716e-05	0.0001	0.000494336	0.000136752	10	10	0.001
1	10	0	5e-06	0.4	2.74955e-05	0.000150775	3.4371e-05	0.0001	0.000494331	0.00013675	10	10	0.001
1	10	0	5e-06	0.4	2.88017e-05	0.000150772	3.43703e-05	0.0001	0.000494326	0.000136747	10	10	0.001
1	10	0	5e-06	0.4	3.01701e-05	0.000150769	3.43695e-05	0.0001	0.000494321	0.000136744	10	10	0.001
1	10	0	5e-06	0.4	3.16035e-05	0.000150766	3.43688e-05	0.0001	0.000494315	0.000136741	10	10	0.001
1	10	0	5e-06	0.4	3.31049e-05	0.000150762	3.4368e-05	0.0001	0.000494309	0.000136738	10	10	0.001
1	10	0	5e-06	0.4	3.46777e-05	0.000150758	3.43671e-05	0.0001	0.000494303	0.000136734	10	10	0.001
1	10	0	5e-06	0.4	3.63252e-05	0.000150755	3.43663e-05	0.0001	0.000494297	0.000136731	10	10	0.001
1	10	0	5e-06	0.4	3.8051e-05	0.000150751	3.43654e-05	0.0001	0.00049429	0.000136727	10	10	0.001
1	10	0	5e-06	0.4	3.98588e-05	0.000150746	3.43644e-05	0.0001	0.000494283	0.000136723	10	10	0.001
1	10	0	5e-06	0.4	4.17525e-05	0.000150742	3.43634e-05	0.0001	0.000494276	0.000136719	10	10	0.001
1	10	0	5e-06	0.4	4.37361e-05	0.000150737	3.43623e-05	0.0001	0.000494268	0.000136715	10	10	0.001
1	10	0	5e-06	0.4	4.5814e-05	0.000150732	3.43612e-05	0.0001	0.00049426	0.000136711	10	10	0.001
1	10	0	5e-06	0.4	4.79906e-05	0.000150727	3.43601e-05	0.0001	0.000494252	0.000136706	10	10	0.001
1	10	0	5e-06	0.4	5.02706e-05	0.000150722	3.43589e-05	0.0001	0.000494243	0.000136701	10	10	0.001
1	10	0	5e-06	0.4	5.26589e-05	0.000150716	3.43576e-05	0.0001	0.000494234	0.000136696	10	10	0.001
1	10	0	5e-06	0.4	5.51607e-05	0.00015071	3.43563e-05	0.0001	0.000494224	0.000136691	10	10	0.001
1	10	0	5e-06	0.4	5.77814e-05	0.000150704	3.43549e-05	0.0001	0.000494214	0.000136685	10	10	0.001
1	10	0	5e-06	0.4	6.05266e-05	0.000150698	3.43534e-05	0.0001	0.000494203	0.000136679	10	10	0.001
1	10	0	5e-06	0.4	6.34021e-05	0.000150691	3.43519e-05	0.0001	0.000494192	0.000136673	10	10	0.001
1	10	0	5e-06	0.4	6.64143e-05	0.000150684	3.43503e-05	0.0001	0.000494181	0.000136667	10	10	0.001
1	10	0	5e-06	0.4	6.95696e-05	0.000150677	3.43487e-05	0.0001	0.000494168	0.00013666	10	10	0.001
1	10	0	5e-06	0.4	7.28749e-05	0.000150669	3.43469e-05	0.0001	0.000494156	0.000136653	10	10	0.001
1	10	0	5e-06	0.4	7.63371e-05	0.000150661	3.43451e-05	0.0001	0.000494142	0.000136646	10	10	0.001
1	10	0	5e-06	0.4	7.99638e-05	0.000150652	3.43432e-05	0.0001	0.000494128	0.000136638	10	10	0.001
1	10	0	5e-06	0.4	8.37629e-05	0.000150643	3.43411e-05	0.0001	0.000494113	0.00013663	10	10	0.001
1	10	0	5e-06	0.4	8.77424e-05	0.000150634	3.4339e-05	0.0001	0.000494098	0.000136622	10	10	0.001
1	10	0	5e-06	0.4	9.1911e-05	0.000150624	3.43368e-05	0.0001	0.000494082	0.000136613	10	10	0.001
1	10	0	5e-06	0.4	9.62776e-05	0.000150614	3.43345e-05	0.0001	0.000494065	0.000136603	10	10	0.001
1	10	0	5e-06	0.4	0.000100852	0.000150603	3.43321e-05	0.0001	0.000494047	0.000136594	10	10	0.001
1	10	0	5e-06	0.4	0.000105643	0.000150592	3.43296e-05	0.0001	0.000494029	0.000136583	10	10	0.001
1	10	0	5e-06	0.4	0.000110662	0.00015058	3.43269e-05	0.0001	0.000494009	0.000136573	10	10	0.001
1	10	0	5e-06	0.4	0.00011592	0.000150568	3.43241e-05	0.0001	0.000493989	0.000136562	10	10	0.001
1	10	0	5e-06	0.4	0.000121427	0.000150555	3.43212e-05	0.0001	0.000493968	0.00013655	10	10	0.001
1	10	0	5e-06	0.4	0.000127196	0.000150542	3.43182e-05	0.0001	0.000493946	0.000136538	10	10	0.001
1	10	0	5e-06	0.4	0.000133239	0.000150527	3.4315e-05	0.0001	0.000493922	0.000136525	10	10	0.001
1	10	0	5e-06	0.4	0.000139569	0.000150513	3.43116e-05	0.0001	0.000493898	0.000136511	10	10	0.001
1	10	0	5e-06	0.4	0.0001462	0.000150497	3.43081e-05	0.0001	0.000493872	0.000136497	10	10	0.001
1	10	0	5e-06	0.4	0.000153146	0.000150481	3.43044e-05	0.0001	0.000493845	0.000136483	10	10	0.001
1	10	0	5e-06	0.4	0.000160422	0.000150464	3.43006e-05	0.0001	0.000493817	0.000136467	10	10	0.001
1	10	0	5e-06	0.4	0.000168043	0.000150446	3.42966e-05	0.0001	0.000493788	0.000136451	10	10	0.001
1	10	0	5e-06	0.4	0.000176027	0.000150427	3.42923e-05	0.0001	0.000493757	0.000136434	10	10	0.001
1	10	0	5e-06	0.4	0.00018439	0.000150408	3.42879e-05	0.0001	0.000493725	0.000136416	10	10	0.001
1	10	0	5e-06	0.4	0.00019315	0.000150387	3.42833e-05	0.0001	0.000493691	0.000136398	10	10	0.001
1	10	0	5e-06	0.4	0.000202326	0.000150366	3.42785e-05	0.0001	0.000493656	0.000136378	10	10	0.001
1	10	0	5e-06	0.4	0.000211939	0.000150343	3.42734e-05	0.0001	0.000493619	0.000136358	10	10	0.001
1	10	0	5e-06	0.4	0.000222008	0.00015032	3.42681e-05	0.0001	0.00049358	0.000136336	10	10	0.001
1	10	0	5e-06	0.4	0.000232555	0.000150295	3.42625e-05	0.0001	0.000493539	0.000136314	10	10	0.001
1	10	0	5e-06	0.4	0.000243604	0.000150269	3.42567e-05	0.0001	0.000493496	0.000136291	10	10	0.001
1	10	0	5e-06	0.4	0.000255177	0.000150242	3.42506e-05	0.0001	0.000493452	0.000136266	10	10	0.001
1	10	0	5e-06	0.4	0.000267301	0.000150214	3.42442e-05	0.0001	0.000493405	0.000136241	10	10	0.001
1	10	0	5e-06	0.4	0.00028	0.000150184	3.42375e-05	0.0001	0.000493356	0.000136214	10	10	0.001
