(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
0	10	100	0.0001	0.4	7.49615e-06	0.00220921	0.0004704	0.0001	0.000494263	0.00200625	10	0.001
0	10	100	0.0001	0.4	7.85229e-06	0.0022092	0.000470396	0.0001	0.000494254	0.00200623	10	0.001
0	10	100	0.0001	0.4	8.22535e-06	0.00220918	0.000470393	0.0001	0.000494246	0.00200622	10	0.001
0	10	100	0.0001	0.4	8.61613e-06	0.00220916	0.00047039	0.0001	0.000494237	0.0020062	10	0.001
0	10	100	0.0001	0.4	9.02548e-06	0.00220915	0.000470386	0.0001	0.000494227	0.00200619	10	0.001
0	10	100	0.0001	0.4	9.45427e-06	0.00220913	0.000470383	0.0001	0.000494217	0.00200617	10	0.001
0	10	100	0.0001	0.4	9.90344e-06	0.00220911	0.000470379	0.0001	0.000494207	0.00200615	10	0.001
0	10	100	0.0001	0.4	1.03739e-05	0.00220909	0.000470375	0.0001	0.000494196	0.00200613	10	0.001
0	10	100	0.0001	0.4	1.08668e-05	0.00220906	0.00047037	0.0001	0.000494184	0.00200611	10	0.001
0	10	100	0.0001	0.4	1.13831e-05	0.00220904	0.000470366	0.0001	0.000494172	0.00200609	10	0.001
0	10	100	0.0001	0.4	1.19239e-05	0.00220902	0.000470361	0.0001	0.000494159	0.00200607	10	0.001
0	10	100	0.0001	0.4	1.24904e-05	0.00220899	0.000470356	0.0001	0.000494146	0.00200605	10	0.001
0	10	100	0.0001	0.4	1.30838e-05	0.00220897	0.000470351	0.0001	0.000494132	0.00200602	10	0.001
0	10	100	0.0001	0.4	1.37054e-05	0.00220894	0.000470346	0.0001	0.000494118	0.002006	10	0.001
0	10	100	0.0001	0.4	1.43565e-05	0.00220891	0.00047034	0.0001	0.000494103	0.00200597	10	0.001
0	10	100	0.0001	0.4	1.50386e-05	0.00220888	0.000470335	0.0001	0.000494087	0.00200594	10	0.001
0	10	100	0.0001	0.4	1.57531e-05	0.00220885	0.000470328	0.0001	0.00049407	0.00200592	10	0.001
0	10	100	0.0001	0.4	1.65015e-05	0.00220881	0.000470322	0.0001	0.000494053	0.00200589	10	0.001
0	10	100	0.0001	0.4	1.72855e-05	0.00220878	0.000470315	0.0001	0.000494034	0.00200585	10	0.001
0	10	100	0.0001	0.4	1.81067e-05	0.00220874	0.000470308	0.0001	0.000494015	0.00200582	10	0.001
0	10	100	0.0001	0.4	1.89669e-05	0.0022087	0.000470301	0.0001	0.000493995	0.00200579	10	0.001
0	10	100	0.0001	0.4	1.98681e-05	0.00220866	0.000470293	0.0001	0.000493974	0.00200575	10	0.001
0	10	100	0.0001	0.4	2.0812e-05	0.00220862	0.000470285	0.0001	0.000493952	0.00200571	10	0.001
0	10	100	0.0001	0.4	2.18007e-05	0.00220858	0.000470276	0.0001	0.000493929	0.00200567	10	0.001
0	10	100	0.0001	0.4	2.28365e-05	0.00220853	0.000470267	0.0001	0.000493905	0.00200563	10	0.001
0	10	100	0.0001	0.4	2.39214e-05	0.00220848	0.000470258	0.0001	0.00049388	0.00200559	10	0.001
0	10	100	0.0001	0.4	2.50579e-05	0.00220843	0.000470248	0.0001	0.000493853	0.00200554	10	0.001
0	10	100	0.0001	0.4	2.62484e-05	0.00220838	0.000470238	0.0001	0.000493826	0.00200549	10	0.001
0	10	100	0.0001	0.4	2.74955e-05	0.00220832	0.000470227	0.0001	0.000493797	0.00200544	10	0.001
0	10	100	0.0001	0.4	2.88017e-05	0.00220827	0.000470216	0.0001	0.000493766	0.00200539	10	0.001
0	10	100	0.0001	0.4	3.01701e-05	0.00220821	0.000470204	0.0001	0.000493734	0.00200533	10	0.001
0	10	100	0.0001	0.4	3.16035e-05	0.00220814	0.000470192	0.0001	0.000493701	0.00200527	10	0.001
0	10	100	0.0001	0.4	3.31049e-05	0.00220807	0.000470179	0.0001	0.000493666	0.00200521	10	0.001
0	10	100	0.0001	0.4	3.46777e-05	0.002208	0.000470165	0.0001	0.000493629	0.00200515	10	0.001
0	10	100	0.0001	0.4	3.63252e-05	0.00220793	0.000470151	0.0001	0.000493591	0.00200508	10	0.001
0	10	100	0.0001	0.4	3.8051e-05	0.00220785	0.000470136	0.0001	0.000493551	0.00200501	10	0.001
0	10	100	0.0001	0.4	3.98588e-05	0.00220777	0.00047012	0.0001	0.000493509	0.00200494	10	0.001
0	10	100	0.0001	0.4	4.17525e-05	0.00220769	0.000470104	0.0001	0.000493464	0.00200486	10	0.001
0	10	100	0.0001	0.4	4.37361e-05	0.0022076	0.000470087	0.0001	0.000493418	0.00200478	10	0.001
0	10	100	0.0001	0.4	4.5814e-05	0.00220751	0.000470069	0.0001	0.00049337	0.0020047	10	0.001
0	10	100	0.0001	0.4	4.79906e-05	0.00220741	0.00047005	0.0001	0.000493319	0.00200461	10	0.001
0	10	100	0.0001	0.4	5.02706e-05	0.00220731	0.000470031	0.0001	0.000493266	0.00200452	10	0.001
0	10	100	0.0001	0.4	5.26589e-05	0.0022072	0.00047001	0.0001	0.000493211	0.00200442	10	0.001
0	10	100	0.0001	0.4	5.51607e-05	0.00220709	0.000469988	0.0001	0.000493152	0.00200432	10	0.001
0	10	100	0.0001	0.4	5.77814e-05	0.00220698	0.000469966	0.0001	0.000493091	0.00200422	10	0.001
0	10	100	0.0001	0.4	6.05266e-05	0.00220685	0.000469942	0.0001	0.000493027	0.00200411	10	0.001
0	10	100	0.0001	0.4	6.34021e-05	0.00220673	0.000469917	0.0001	0.000492961	0.00200399	10	0.001
0	10	100	0.0001	0.4	6.64143e-05	0.00220659	0.000469891	0.0001	0.000492891	0.00200387	10	0.001
0	10	100	0.0001	0.4	6.95696e-05	0.00220645	0.000469864	0.0001	0.000492817	0.00200374	10	0.001
0	10	100	0.0001	0.4	7.28749e-05	0.00220631	0.000469836	0.0001	0.00049274	0.00200361	10	0.001
0	10	100	0.0001	0.4	7.63371e-05	0.00220615	0.000469806	0.0001	0.00049266	0.00200347	10	0.001
0	10	100	0.0001	0.4	7.99638e-05	0.00220599	0.000469775	0.0001	0.000492575	0.00200332	10	0.001
0	10	100	0.0001	0.4	8.37629e-05	0.00220582	0.000469742	0.0001	0.000492487	0.00200317	10	0.001
0	10	100	0.0001	0.4	8.77424e-05	0.00220564	0.000469708	0.0001	0.000492395	0.00200301	10	0.001
0	10	100	0.0001	0.4	9.1911e-05	0.00220546	0.000469672	0.0001	0.000492298	0.00200284	10	0.001
0	10	100	0.0001	0.4	9.62776e-05	0.00220526	0.000469634	0.0001	0.000492196	0.00200266	10	0.001
0	10	100	0.0001	0.4	0.000100852	0.00220506	0.000469595	0.0001	0.00049209	0.00200248	10	0.001
0	10	100	0.0001	0.4	0.000105643	0.00220485	0.000469553	0.0001	0.000491979	0.00200228	10	0.001
0	10	100	0.0001	0.4	0.000110662	0.00220462	0.00046951	0.0001	0.000491862	0.00200208	10	0.001
0	10	100	0.0001	0.4	0.00011592	0.00220439	0.000469465	0.0001	0.00049174	0.00200187	10	0.001
0	10	100	0.0001	0.4	0.000121427	0.00220415	0.000469417	0.0001	0.000491613	0.00200165	10	0.001
0	10	100	0.0001	0.4	0.000127196	0.00220389	0.000469367	0.0001	0.000491479	0.00200141	10	0.001
0	10	100	0.0001	0.4	0.000133239	0.00220362	0.000469315	0.0001	0.000491339	0.00200117	10	0.001
0	10	100	0.0001	0.4	0.000139569	0.00220334	0.000469261	0.0001	0.000491192	0.00200092	10	0.001
0	10	100	0.0001	0.4	0.0001462	0.00220305	0.000469204	0.0001	0.000491038	0.00200065	10	0.001
0	10	100	0.0001	0.4	0.000153146	0.00220274	0.000469144	0.0001	0.000490877	0.00200037	10	0.001
0	10	100	0.0001	0.4	0.000160422	0.00220241	0.000469081	0.0001	0.000490709	0.00200007	10	0.001
0	10	100	0.0001	0.4	0.000168043	0.00220207	0.000469015	0.0001	0.000490532	0.00199977	10	0.001
0	10	100	0.0001	0.4	0.000176027	0.00220172	0.000468947	0.0001	0.000490348	0.00199944	10	0.001
0	10	100	0.0001	0.4	0.00018439	0.00220135	0.000468875	0.0001	0.000490154	0.00199911	10	0.001
0	10	100	0.0001	0.4	0.00019315	0.00220096	0.000468799	0.0001	0.000489951	0.00199875	10	0.001
0	10	100	0.0001	0.4	0.000202326	0.00220055	0.00046872	0.0001	0.000489739	0.00199838	10	0.001
0	10	100	0.0001	0.4	0.000211939	0.00220012	0.000468637	0.0001	0.000489517	0.001998	10	0.001
0	10	100	0.0001	0.4	0.000222008	0.00219968	0.000468551	0.0001	0.000489285	0.00199759	10	0.001
0	10	100	0.0001	0.4	0.000232555	0.00219921	0.00046846	0.0001	0.000489041	0.00199716	10	0.001
0	10	100	0.0001	0.4	0.000243604	0.00219872	0.000468365	0.0001	0.000488786	0.00199672	10	0.001
0	10	100	0.0001	0.4	0.000255177	0.0021982	0.000468265	0.0001	0.000488519	0.00199625	10	0.001
0	10	100	0.0001	0.4	0.000267301	0.00219767	0.00046816	0.0001	0.00048824	0.00199576	10	0.001
0	10	100	0.0001	0.4	0.00028	0.0021971	0.000468051	0.0001	0.000487947	0.00199525	10	0.001
