(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
0	10	400	5e-06	0.4	1e-05	0.014049	0.00217839	4.57088e-05	0.000224513	0.0127618	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0141624	0.00218981	4.7863e-05	0.000235152	0.0128648	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0142737	0.00220094	5.01187e-05	0.000246293	0.012966	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0143831	0.00221179	5.24807e-05	0.000257962	0.0130654	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0144904	0.00222234	5.49541e-05	0.000270181	0.0131629	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0145957	0.00223261	5.7544e-05	0.000282978	0.0132586	10	0.001
0	10	400	5e-06	0.4	1e-05	0.014699	0.00224259	6.0256e-05	0.000296379	0.0133524	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0148002	0.00225229	6.30957e-05	0.000310414	0.0134444	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0148994	0.00226171	6.60693e-05	0.000325111	0.0135345	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0149965	0.00227085	6.91831e-05	0.000340504	0.0136227	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0150916	0.00227972	7.24436e-05	0.000356623	0.0137092	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0151848	0.00228831	7.58578e-05	0.000373504	0.0137938	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0152759	0.00229664	7.94328e-05	0.000391183	0.0138766	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0153651	0.0023047	8.31764e-05	0.000409698	0.0139577	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0154524	0.00231249	8.70964e-05	0.000429087	0.0140369	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0155377	0.00232003	9.12011e-05	0.000449393	0.0141145	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0156212	0.00232732	9.54993e-05	0.000470658	0.0141904	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0157029	0.00233435	0.0001	0.000492929	0.0142646	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0157828	0.00234114	0.000104713	0.000516252	0.0143371	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0158609	0.00234768	0.000109648	0.000540678	0.0144081	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0159374	0.00235399	0.000114815	0.000566259	0.0144776	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0160122	0.00236006	0.000120226	0.00059305	0.0145455	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0160854	0.00236591	0.000125893	0.000621107	0.0146121	10	0.001
0	10	400	5e-06	0.4	1e-05	0.016157	0.00237153	0.000131826	0.000650492	0.0146772	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0162272	0.00237693	0.000138038	0.000681266	0.0147409	10	0.001
0	10	400	5e-06	0.4	1e-05	0.016296	0.00238211	0.000144544	0.000713496	0.0148034	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0163634	0.00238708	0.000151356	0.000747251	0.0148646	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0164295	0.00239185	0.000158489	0.000782604	0.0149247	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0164944	0.00239641	0.000165959	0.000819629	0.0149836	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0165581	0.00240077	0.00017378	0.000858408	0.0150415	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0166207	0.00240494	0.00018197	0.000899022	0.0150984	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0166824	0.00240892	0.000190546	0.00094156	0.0151544	10	0.001
0	10	400	5e-06	0.4	1e-05	0.016743	0.00241271	0.000199526	0.000986112	0.0152095	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0168029	0.00241631	0.00020893	0.00103278	0.0152639	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0168619	0.00241974	0.000218776	0.00108165	0.0153175	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0169202	0.002423	0.000229087	0.00113284	0.0153705	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0169779	0.00242608	0.000239883	0.00118646	0.0154229	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0170351	0.002429	0.000251189	0.00124262	0.0154748	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0170918	0.00243175	0.000263027	0.00130144	0.0155263	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0171481	0.00243434	0.000275423	0.00136306	0.0155775	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0172041	0.00243677	0.000288403	0.0014276	0.0156284	10	0.001
0	10	400	5e-06	0.4	1e-05	0.01726	0.00243905	0.000301995	0.0014952	0.0156791	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0173158	0.00244117	0.000316228	0.00156602	0.0157298	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0173715	0.00244314	0.000331131	0.00164019	0.0157804	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0174274	0.00244497	0.000346737	0.0017179	0.0158311	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0174834	0.00244664	0.000363078	0.0017993	0.015882	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0175398	0.00244818	0.000380189	0.00188457	0.0159332	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0175965	0.00244957	0.000398107	0.0019739	0.0159847	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0176537	0.00245082	0.000416869	0.00206748	0.0160367	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0177116	0.00245193	0.000436516	0.00216552	0.0160892	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0177701	0.00245291	0.000457088	0.00226823	0.0161424	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0178295	0.00245375	0.00047863	0.00237584	0.0161963	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0178899	0.00245445	0.000501187	0.00248858	0.0162511	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0179513	0.00245501	0.000524807	0.0026067	0.0163069	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0180139	0.00245544	0.000549541	0.00273046	0.0163638	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0180779	0.00245574	0.00057544	0.00286014	0.0164219	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0181433	0.00245589	0.00060256	0.00299602	0.0164813	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0182104	0.00245592	0.000630957	0.0031384	0.0165421	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0182791	0.0024558	0.000660693	0.0032876	0.0166046	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0183498	0.00245555	0.000691831	0.00344395	0.0166687	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0184225	0.00245516	0.000724436	0.0036078	0.0167347	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0184974	0.00245463	0.000758578	0.00377951	0.0168027	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0185746	0.00245395	0.000794328	0.00395947	0.0168729	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0186544	0.00245313	0.000831764	0.00414809	0.0169453	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0187369	0.00245217	0.000870964	0.00434578	0.0170202	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0188224	0.00245105	0.000912011	0.004553	0.0170978	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0189109	0.00244979	0.000954993	0.00477021	0.0171781	10	0.001
0	10	400	5e-06	0.4	1e-05	0.0190027	0.00244836	0.001	0.00499791	0.0172614	10	0.001
