(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	0	100	5e-06	0.4	1e-05	2.28267	8.22737e-05	9.12011e-05	4.76483	2.07043	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.28917	7.57254e-05	9.54993e-05	5.18224	2.07632	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.295	6.98767e-05	0.0001	5.6212	2.08161	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.30024	6.46309e-05	0.000104713	6.08249	2.08636	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.30497	5.99075e-05	0.000109648	6.56697	2.09065	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.30925	5.56389e-05	0.000114815	7.07555	2.09453	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.31314	5.17682e-05	0.000120226	7.60924	2.09806	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.31668	4.82472e-05	0.000125893	8.16909	2.10127	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.31992	4.50348e-05	0.000131826	8.75622	2.10421	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.32289	4.20961e-05	0.000138038	9.37183	2.1069	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.32562	3.94008e-05	0.000144544	10.0172	2.10937	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.32812	3.69228e-05	0.000151356	10.6936	2.11165	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.33044	3.46398e-05	0.000158489	11.4025	2.11375	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.33258	3.25318e-05	0.000165959	12.1454	2.11569	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.33456	3.05819e-05	0.00017378	12.9237	2.11748	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.33639	2.87749e-05	0.00018197	13.7392	2.11915	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.3381	2.70975e-05	0.000190546	14.5936	2.1207	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.33969	2.55379e-05	0.000199526	15.4886	2.12214	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.34117	2.40858e-05	0.00020893	16.4261	2.12348	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.34255	2.2732e-05	0.000218776	17.4081	2.12473	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.34384	2.1468e-05	0.000229087	18.4367	2.1259	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.34504	2.02865e-05	0.000239883	19.5141	2.12699	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.34617	1.91809e-05	0.000251189	20.6424	2.12801	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.34723	1.81452e-05	0.000263027	21.8242	2.12897	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.34822	1.7174e-05	0.000275423	23.062	2.12987	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.34915	1.62624e-05	0.000288403	24.3582	2.13072	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35003	1.5406e-05	0.000301995	25.7157	2.13151	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35085	1.46007e-05	0.000316228	27.1374	2.13226	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35163	1.3843e-05	0.000331131	28.6263	2.13297	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35236	1.31294e-05	0.000346737	30.1855	2.13363	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35305	1.2457e-05	0.000363078	31.8183	2.13425	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.3537	1.18228e-05	0.000380189	33.5282	2.13484	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35431	1.12245e-05	0.000398107	35.3188	2.1354	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35489	1.06596e-05	0.000416869	37.1939	2.13592	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35544	1.01259e-05	0.000436516	39.1575	2.13642	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35596	9.62142e-06	0.000457088	41.2137	2.13689	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35645	9.14438e-06	0.00047863	43.367	2.13733	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35691	8.69304e-06	0.000501187	45.6218	2.13775	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35735	8.26582e-06	0.000524807	47.983	2.13815	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35776	7.86125e-06	0.000549541	50.4555	2.13853	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35816	7.47799e-06	0.00057544	53.0447	2.13888	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35853	7.11476e-06	0.00060256	55.756	2.13922	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35888	6.77039e-06	0.000630957	58.5951	2.13954	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35922	6.4438e-06	0.000660693	61.568	2.13985	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35954	6.13395e-06	0.000691831	64.6812	2.14014	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.35984	5.8399e-06	0.000724436	67.9411	2.14041	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.36013	5.56076e-06	0.000758578	71.3547	2.14067	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.3604	5.2957e-06	0.000794328	74.9293	2.14092	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.36066	5.04395e-06	0.000831764	78.6723	2.14115	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.3609	4.80476e-06	0.000870964	82.5918	2.14138	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.36114	4.57746e-06	0.000912011	86.6961	2.14159	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.36136	4.36141e-06	0.000954993	90.9939	2.14179	10	10	0.001
10	0	100	5e-06	0.4	1e-05	2.36157	4.156e-06	0.001	95.4942	2.14198	10	10	0.001
