(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
0	0	400	5e-06	0.4	1.72855e-05	0.127594	5.84743e-05	0.0001	5.54165	0.115831	10	0.001
0	0	400	5e-06	0.4	1.81067e-05	0.127411	6.13275e-05	0.0001	5.27962	0.115664	10	0.001
0	0	400	5e-06	0.4	1.89669e-05	0.127219	6.43234e-05	0.0001	5.0295	0.11549	10	0.001
0	0	400	5e-06	0.4	1.98681e-05	0.127017	6.74694e-05	0.0001	4.79076	0.115307	10	0.001
0	0	400	5e-06	0.4	2.0812e-05	0.126806	7.07732e-05	0.0001	4.56288	0.115115	10	0.001
0	0	400	5e-06	0.4	2.18007e-05	0.126584	7.42432e-05	0.0001	4.34538	0.114914	10	0.001
0	0	400	5e-06	0.4	2.28365e-05	0.126352	7.78881e-05	0.0001	4.13778	0.114703	10	0.001
0	0	400	5e-06	0.4	2.39214e-05	0.126108	8.17172e-05	0.0001	3.93964	0.114482	10	0.001
0	0	400	5e-06	0.4	2.50579e-05	0.125852	8.57401e-05	0.0001	3.75053	0.114249	10	0.001
0	0	400	5e-06	0.4	2.62484e-05	0.125584	8.99671e-05	0.0001	3.57004	0.114006	10	0.001
0	0	400	5e-06	0.4	2.74955e-05	0.125302	9.44091e-05	0.0001	3.39779	0.11375	10	0.001
0	0	400	5e-06	0.4	2.88017e-05	0.125007	9.90776e-05	0.0001	3.2334	0.113482	10	0.001
0	0	400	5e-06	0.4	3.01701e-05	0.124697	0.000103985	0.0001	3.07652	0.113201	10	0.001
0	0	400	5e-06	0.4	3.16035e-05	0.124372	0.000109143	0.0001	2.92681	0.112906	10	0.001
0	0	400	5e-06	0.4	3.31049e-05	0.124031	0.000114566	0.0001	2.78395	0.112597	10	0.001
0	0	400	5e-06	0.4	3.46777e-05	0.123674	0.000120268	0.0001	2.64763	0.112272	10	0.001
0	0	400	5e-06	0.4	3.63252e-05	0.123298	0.000126264	0.0001	2.51756	0.111931	10	0.001
0	0	400	5e-06	0.4	3.8051e-05	0.122905	0.00013257	0.0001	2.39345	0.111574	10	0.001
0	0	400	5e-06	0.4	3.98588e-05	0.122491	0.000139203	0.0001	2.27505	0.111199	10	0.001
0	0	400	5e-06	0.4	4.17525e-05	0.122058	0.00014618	0.0001	2.16209	0.110805	10	0.001
0	0	400	5e-06	0.4	4.37361e-05	0.121603	0.00015352	0.0001	2.05433	0.110393	10	0.001
0	0	400	5e-06	0.4	4.5814e-05	0.121126	0.000161243	0.0001	1.95154	0.10996	10	0.001
0	0	400	5e-06	0.4	4.79906e-05	0.120626	0.000169369	0.0001	1.85349	0.109505	10	0.001
0	0	400	5e-06	0.4	5.02706e-05	0.120101	0.000177919	0.0001	1.75999	0.109029	10	0.001
0	0	400	5e-06	0.4	5.26589e-05	0.11955	0.000186918	0.0001	1.67082	0.108529	10	0.001
0	0	400	5e-06	0.4	5.51607e-05	0.118973	0.000196389	0.0001	1.58579	0.108005	10	0.001
0	0	400	5e-06	0.4	5.77814e-05	0.118367	0.000206357	0.0001	1.50473	0.107455	10	0.001
0	0	400	5e-06	0.4	6.05266e-05	0.117732	0.000216848	0.0001	1.42744	0.106879	10	0.001
0	0	400	5e-06	0.4	6.34021e-05	0.117066	0.00022789	0.0001	1.35378	0.106274	10	0.001
0	0	400	5e-06	0.4	6.64143e-05	0.116368	0.000239512	0.0001	1.28358	0.105641	10	0.001
0	0	400	5e-06	0.4	6.95696e-05	0.115637	0.000251745	0.0001	1.21668	0.104977	10	0.001
0	0	400	5e-06	0.4	7.28749e-05	0.114871	0.000264618	0.0001	1.15295	0.104281	10	0.001
0	0	400	5e-06	0.4	7.63371e-05	0.114068	0.000278164	0.0001	1.09225	0.103553	10	0.001
0	0	400	5e-06	0.4	7.99638e-05	0.113228	0.000292417	0.0001	1.03444	0.10279	10	0.001
0	0	400	5e-06	0.4	8.37629e-05	0.112348	0.000307411	0.0001	0.979398	0.101992	10	0.001
0	0	400	5e-06	0.4	8.77424e-05	0.111428	0.000323181	0.0001	0.927008	0.101157	10	0.001
0	0	400	5e-06	0.4	9.1911e-05	0.110466	0.000339763	0.0001	0.877154	0.100283	10	0.001
0	0	400	5e-06	0.4	9.62776e-05	0.109461	0.000357191	0.0001	0.829727	0.0993705	10	0.001
0	0	400	5e-06	0.4	0.000100852	0.10841	0.000375504	0.0001	0.784623	0.0984172	10	0.001
0	0	400	5e-06	0.4	0.000105643	0.107314	0.000394736	0.0001	0.741743	0.0974224	10	0.001
0	0	400	5e-06	0.4	0.000110662	0.106171	0.000414923	0.0001	0.700993	0.0963848	10	0.001
0	0	400	5e-06	0.4	0.00011592	0.10498	0.0004361	0.0001	0.662282	0.0953037	10	0.001
0	0	400	5e-06	0.4	0.000121427	0.10374	0.0004583	0.0001	0.625522	0.0941783	10	0.001
0	0	400	5e-06	0.4	0.000127196	0.102451	0.000481552	0.0001	0.590631	0.093008	10	0.001
0	0	400	5e-06	0.4	0.000133239	0.101112	0.000505887	0.0001	0.55753	0.0917925	10	0.001
0	0	400	5e-06	0.4	0.000139569	0.0997229	0.000531328	0.0001	0.526141	0.0905315	10	0.001
0	0	400	5e-06	0.4	0.0001462	0.0982837	0.000557897	0.0001	0.496392	0.0892252	10	0.001
0	0	400	5e-06	0.4	0.000153146	0.096795	0.00058561	0.0001	0.468211	0.0878739	10	0.001
0	0	400	5e-06	0.4	0.000160422	0.0952576	0.000614477	0.0001	0.44153	0.0864783	10	0.001
0	0	400	5e-06	0.4	0.000168043	0.0936724	0.000644503	0.0001	0.416284	0.0850395	10	0.001
0	0	400	5e-06	0.4	0.000176027	0.0920411	0.000675687	0.0001	0.392407	0.0835587	10	0.001
0	0	400	5e-06	0.4	0.00018439	0.0903654	0.000708016	0.0001	0.36984	0.0820377	10	0.001
0	0	400	5e-06	0.4	0.00019315	0.0886478	0.000741474	0.0001	0.348521	0.0804786	10	0.001
0	0	400	5e-06	0.4	0.000202326	0.0868908	0.000776032	0.0001	0.328393	0.0788838	10	0.001
0	0	400	5e-06	0.4	0.000211939	0.0850977	0.000811655	0.0001	0.309399	0.0772562	10	0.001
0	0	400	5e-06	0.4	0.000222008	0.0832719	0.000848298	0.0001	0.291484	0.0755989	10	0.001
0	0	400	5e-06	0.4	0.000232555	0.0814173	0.000885905	0.0001	0.274594	0.0739154	10	0.001
0	0	400	5e-06	0.4	0.000243604	0.0795379	0.000924413	0.0001	0.258679	0.0722095	10	0.001
0	0	400	5e-06	0.4	0.000255177	0.0776384	0.000963749	0.0001	0.243686	0.0704853	10	0.001
0	0	400	5e-06	0.4	0.000267301	0.0757232	0.00100383	0.0001	0.229568	0.0687469	10	0.001
0	0	400	5e-06	0.4	0.00028	0.0737973	0.00104458	0.0001	0.216276	0.0669987	10	0.001
